CROHME,CROHME,CROHME,CROHME,CROPME,CROPME,CROPME,CROPME
44,54,0.8148148148148148,200922-949-99.png,25,19,1.3157894736842106,200922-949-99.png
723,76,9.513157894736842,2009220-1327-0.png,256,33,7.757575757575758,2009220-1327-0.png
118,69,1.710144927536232,2009220-1327-104.png,50,28,1.7857142857142858,2009220-1327-104.png
367,81,4.530864197530864,2009220-1327-105.png,189,28,6.75,2009220-1327-105.png
118,58,2.0344827586206895,2009220-1327-107.png,50,19,2.6315789473684212,2009220-1327-107.png
113,63,1.7936507936507937,2009220-1327-108.png,67,28,2.392857142857143,2009220-1327-108.png
94,58,1.6206896551724137,2009220-1327-11.png,36,19,1.894736842105263,2009220-1327-11.png
160,92,1.7391304347826086,2009220-1327-110.png,56,25,2.24,2009220-1327-110.png
76,57,1.3333333333333333,2009220-1327-112.png,28,28,1.0,2009220-1327-112.png
77,63,1.2222222222222223,2009220-1327-113.png,39,28,1.3928571428571428,2009220-1327-113.png
106,67,1.5820895522388059,2009220-1327-114.png,69,28,2.4642857142857144,2009220-1327-114.png
76,74,1.027027027027027,2009220-1327-115.png,17,14,1.2142857142857142,2009220-1327-115.png
186,90,2.066666666666667,2009220-1327-116.png,92,33,2.787878787878788,2009220-1327-116.png
71,54,1.3148148148148149,2009220-1327-117.png,14,19,0.7368421052631579,2009220-1327-117.png
109,67,1.626865671641791,2009220-1327-119.png,33,25,1.32,2009220-1327-119.png
314,91,3.4505494505494507,2009220-1327-12.png,128,67,1.9104477611940298,2009220-1327-12.png
149,70,2.1285714285714286,2009220-1327-120.png,75,28,2.6785714285714284,2009220-1327-120.png
47,60,0.7833333333333333,2009220-1327-121.png,14,19,0.7368421052631579,2009220-1327-121.png
355,85,4.176470588235294,2009220-1327-13.png,172,33,5.212121212121212,2009220-1327-13.png
402,122,3.2950819672131146,2009220-1327-14.png,125,50,2.5,2009220-1327-14.png
465,143,3.2517482517482517,2009220-1327-18.png,139,31,4.483870967741935,2009220-1327-18.png
401,93,4.311827956989247,2009220-1327-19.png,150,31,4.838709677419355,2009220-1327-19.png
364,114,3.192982456140351,2009220-1327-2.png,119,36,3.3055555555555554,2009220-1327-2.png
512,142,3.6056338028169015,2009220-1327-20.png,175,44,3.977272727272727,2009220-1327-20.png
62,54,1.1481481481481481,2009220-1327-21.png,17,14,1.2142857142857142,2009220-1327-21.png
69,56,1.2321428571428572,2009220-1327-23.png,17,14,1.2142857142857142,2009220-1327-23.png
421,101,4.1683168316831685,2009220-1327-24.png,219,36,6.083333333333333,2009220-1327-24.png
321,113,2.84070796460177,2009220-1327-26.png,108,39,2.769230769230769,2009220-1327-26.png
132,63,2.0952380952380953,2009220-1327-27.png,67,28,2.392857142857143,2009220-1327-27.png
388,148,2.6216216216216215,2009220-1327-30.png,136,39,3.4871794871794872,2009220-1327-30.png
382,149,2.563758389261745,2009220-1327-31.png,136,39,3.4871794871794872,2009220-1327-31.png
528,81,6.518518518518518,2009220-1327-32.png,200,25,8.0,2009220-1327-32.png
307,81,3.7901234567901234,2009220-1327-37.png,103,25,4.12,2009220-1327-37.png
304,142,2.140845070422535,2009220-1327-38.png,58,33,1.7575757575757576,2009220-1327-38.png
161,84,1.9166666666666667,2009220-1327-4.png,58,36,1.6111111111111112,2009220-1327-4.png
283,132,2.143939393939394,2009220-1327-42.png,78,33,2.3636363636363638,2009220-1327-42.png
392,107,3.663551401869159,2009220-1327-44.png,147,39,3.769230769230769,2009220-1327-44.png
103,68,1.5147058823529411,2009220-1327-45.png,36,28,1.2857142857142858,2009220-1327-45.png
308,90,3.422222222222222,2009220-1327-48.png,128,33,3.878787878787879,2009220-1327-48.png
108,58,1.8620689655172413,2009220-1327-5.png,53,28,1.8928571428571428,2009220-1327-5.png
267,109,2.44954128440367,2009220-1327-51.png,89,36,2.4722222222222223,2009220-1327-51.png
45,54,0.8333333333333334,2009220-1327-52.png,11,19,0.5789473684210527,2009220-1327-52.png
71,54,1.3148148148148149,2009220-1327-53.png,36,19,1.894736842105263,2009220-1327-53.png
289,86,3.36046511627907,2009220-1327-54.png,147,31,4.741935483870968,2009220-1327-54.png
241,135,1.7851851851851852,2009220-1327-55.png,86,39,2.2051282051282053,2009220-1327-55.png
329,89,3.696629213483146,2009220-1327-56.png,122,28,4.357142857142857,2009220-1327-56.png
121,71,1.704225352112676,2009220-1327-58.png,36,19,1.894736842105263,2009220-1327-58.png
474,143,3.3146853146853146,2009220-1327-6.png,206,67,3.074626865671642,2009220-1327-6.png
575,101,5.693069306930693,2009220-1327-62.png,256,31,8.258064516129032,2009220-1327-62.png
214,97,2.2061855670103094,2009220-1327-63.png,89,25,3.56,2009220-1327-63.png
88,59,1.4915254237288136,2009220-1327-65.png,25,19,1.3157894736842106,2009220-1327-65.png
560,146,3.835616438356164,2009220-1327-66.png,244,47,5.191489361702128,2009220-1327-66.png
298,88,3.3863636363636362,2009220-1327-67.png,131,31,4.225806451612903,2009220-1327-67.png
293,80,3.6625,2009220-1327-68.png,147,31,4.741935483870968,2009220-1327-68.png
227,102,2.2254901960784315,2009220-1327-7.png,142,47,3.021276595744681,2009220-1327-7.png
225,93,2.4193548387096775,2009220-1327-70.png,106,36,2.9444444444444446,2009220-1327-70.png
397,91,4.362637362637362,2009220-1327-72.png,264,67,3.9402985074626864,2009220-1327-72.png
191,114,1.6754385964912282,2009220-1327-73.png,44,36,1.2222222222222223,2009220-1327-73.png
141,98,1.4387755102040816,2009220-1327-74.png,44,25,1.76,2009220-1327-74.png
167,297,0.5622895622895623,2009220-1327-78.png,36,56,0.6428571428571429,2009220-1327-78.png
184,353,0.5212464589235127,2009220-1327-79.png,36,67,0.5373134328358209,2009220-1327-79.png
649,146,4.445205479452055,2009220-1327-8.png,233,53,4.39622641509434,2009220-1327-8.png
193,66,2.9242424242424243,2009220-1327-83.png,83,22,3.772727272727273,2009220-1327-83.png
538,255,2.1098039215686275,2009220-1327-84.png,78,44,1.7727272727272727,2009220-1327-84.png
213,144,1.4791666666666667,2009220-1327-85.png,97,67,1.4477611940298507,2009220-1327-85.png
55,54,1.0185185185185186,2009220-1327-88.png,14,19,0.7368421052631579,2009220-1327-88.png
62,93,0.6666666666666666,2009220-1327-9.png,19,28,0.6785714285714286,2009220-1327-9.png
105,81,1.2962962962962963,2009220-1327-93.png,33,33,1.0,2009220-1327-93.png
108,71,1.5211267605633803,2009220-1327-95.png,75,28,2.6785714285714284,2009220-1327-95.png
147,75,1.96,2009220-1327-99.png,97,28,3.4642857142857144,2009220-1327-99.png
333,120,2.775,200923-1251-1.png,139,67,2.074626865671642,200923-1251-1.png
407,96,4.239583333333333,200923-1251-102.png,253,33,7.666666666666667,200923-1251-102.png
162,78,2.076923076923077,200923-1251-103.png,94,28,3.357142857142857,200923-1251-103.png
68,59,1.152542372881356,200923-1251-104.png,44,28,1.5714285714285714,200923-1251-104.png
46,54,0.8518518518518519,200923-1251-106.png,17,19,0.8947368421052632,200923-1251-106.png
87,56,1.5535714285714286,200923-1251-107.png,42,19,2.210526315789474,200923-1251-107.png
106,139,0.762589928057554,200923-1251-109.png,22,31,0.7096774193548387,200923-1251-109.png
37,54,0.6851851851851852,200923-1251-11.png,17,25,0.68,200923-1251-11.png
30,54,0.5555555555555556,200923-1251-111.png,14,19,0.7368421052631579,200923-1251-111.png
89,63,1.4126984126984128,200923-1251-112.png,61,25,2.44,200923-1251-112.png
115,70,1.6428571428571428,200923-1251-114.png,111,28,3.9642857142857144,200923-1251-114.png
48,63,0.7619047619047619,200923-1251-115.png,22,19,1.1578947368421053,200923-1251-115.png
168,84,2.0,200923-1251-116.png,108,42,2.5714285714285716,200923-1251-116.png
82,66,1.2424242424242424,200923-1251-117.png,53,28,1.8928571428571428,200923-1251-117.png
41,54,0.7592592592592593,200923-1251-119.png,17,19,0.8947368421052632,200923-1251-119.png
159,160,0.99375,200923-1251-120.png,47,42,1.119047619047619,200923-1251-120.png
140,71,1.971830985915493,200923-1251-123.png,94,28,3.357142857142857,200923-1251-123.png
43,54,0.7962962962962963,200923-1251-125.png,17,19,0.8947368421052632,200923-1251-125.png
131,87,1.5057471264367817,200923-1251-128.png,83,31,2.6774193548387095,200923-1251-128.png
205,84,2.4404761904761907,200923-1251-13.png,172,33,5.212121212121212,200923-1251-13.png
53,55,0.9636363636363636,200923-1251-131.png,36,19,1.894736842105263,200923-1251-131.png
97,67,1.4477611940298507,200923-1251-134.png,36,19,1.894736842105263,200923-1251-134.png
101,74,1.364864864864865,200923-1251-135.png,56,28,2.0,200923-1251-135.png
47,57,0.8245614035087719,200923-1251-137.png,22,19,1.1578947368421053,200923-1251-137.png
202,90,2.2444444444444445,200923-1251-138.png,114,31,3.6774193548387095,200923-1251-138.png
178,124,1.435483870967742,200923-1251-14.png,125,50,2.5,200923-1251-14.png
66,59,1.11864406779661,200923-1251-141.png,28,19,1.4736842105263157,200923-1251-141.png
159,79,2.0126582278481013,200923-1251-142.png,81,28,2.892857142857143,200923-1251-142.png
218,71,3.0704225352112675,200923-1251-144.png,158,33,4.787878787878788,200923-1251-144.png
51,56,0.9107142857142857,200923-1251-145.png,17,14,1.2142857142857142,200923-1251-145.png
68,121,0.5619834710743802,200923-1251-146.png,22,31,0.7096774193548387,200923-1251-146.png
141,82,1.7195121951219512,200923-1251-147.png,94,25,3.76,200923-1251-147.png
109,73,1.4931506849315068,200923-1251-148.png,89,28,3.1785714285714284,200923-1251-148.png
112,69,1.6231884057971016,200923-1251-149.png,36,19,1.894736842105263,200923-1251-149.png
95,67,1.4179104477611941,200923-1251-15.png,78,25,3.12,200923-1251-15.png
87,64,1.359375,200923-1251-152.png,67,28,2.392857142857143,200923-1251-152.png
84,108,0.7777777777777778,200923-1251-155.png,22,28,0.7857142857142857,200923-1251-155.png
179,132,1.356060606060606,200923-1251-158.png,89,50,1.78,200923-1251-158.png
85,77,1.103896103896104,200923-1251-164.png,28,25,1.12,200923-1251-164.png
199,75,2.6533333333333333,200923-1251-166.png,128,28,4.571428571428571,200923-1251-166.png
109,77,1.4155844155844155,200923-1251-167.png,47,19,2.473684210526316,200923-1251-167.png
60,54,1.1111111111111112,200923-1251-168.png,42,22,1.9090909090909092,200923-1251-168.png
28,54,0.5185185185185185,200923-1251-17.png,8,19,0.42105263157894735,200923-1251-17.png
174,74,2.3513513513513513,200923-1251-171.png,92,28,3.2857142857142856,200923-1251-171.png
60,60,1.0,200923-1251-172.png,28,28,1.0,200923-1251-172.png
39,54,0.7222222222222222,200923-1251-173.png,14,19,0.7368421052631579,200923-1251-173.png
74,60,1.2333333333333334,200923-1251-174.png,56,28,2.0,200923-1251-174.png
42,54,0.7777777777777778,200923-1251-175.png,14,19,0.7368421052631579,200923-1251-175.png
106,65,1.6307692307692307,200923-1251-177.png,100,28,3.5714285714285716,200923-1251-177.png
100,82,1.2195121951219512,200923-1251-179.png,53,28,1.8928571428571428,200923-1251-179.png
403,136,2.963235294117647,200923-1251-18.png,139,31,4.483870967741935,200923-1251-18.png
82,58,1.4137931034482758,200923-1251-183.png,31,14,2.2142857142857144,200923-1251-183.png
125,101,1.2376237623762376,200923-1251-184.png,33,25,1.32,200923-1251-184.png
89,63,1.4126984126984128,200923-1251-185.png,56,28,2.0,200923-1251-185.png
120,72,1.6666666666666667,200923-1251-186.png,69,28,2.4642857142857144,200923-1251-186.png
57,54,1.0555555555555556,200923-1251-188.png,14,14,1.0,200923-1251-188.png
94,73,1.2876712328767124,200923-1251-189.png,33,19,1.736842105263158,200923-1251-189.png
344,103,3.3398058252427183,200923-1251-19.png,150,31,4.838709677419355,200923-1251-19.png
66,55,1.2,200923-1251-191.png,28,19,1.4736842105263157,200923-1251-191.png
62,99,0.6262626262626263,200923-1251-192.png,25,36,0.6944444444444444,200923-1251-192.png
128,112,1.1428571428571428,200923-1251-193.png,53,36,1.4722222222222223,200923-1251-193.png
115,59,1.9491525423728813,200923-1251-194.png,53,17,3.1176470588235294,200923-1251-194.png
70,61,1.1475409836065573,200923-1251-196.png,25,28,0.8928571428571429,200923-1251-196.png
126,65,1.9384615384615385,200923-1251-199.png,56,19,2.9473684210526314,200923-1251-199.png
198,140,1.4142857142857144,200923-1251-2.png,119,36,3.3055555555555554,200923-1251-2.png
62,56,1.1071428571428572,200923-1251-201.png,28,19,1.4736842105263157,200923-1251-201.png
34,54,0.6296296296296297,200923-1251-203.png,17,25,0.68,200923-1251-203.png
61,57,1.0701754385964912,200923-1251-207.png,39,19,2.0526315789473686,200923-1251-207.png
43,54,0.7962962962962963,200923-1251-210.png,14,19,0.7368421052631579,200923-1251-210.png
105,72,1.4583333333333333,200923-1251-211.png,50,25,2.0,200923-1251-211.png
211,138,1.5289855072463767,200923-1251-212.png,61,39,1.564102564102564,200923-1251-212.png
75,55,1.3636363636363635,200923-1251-215.png,28,19,1.4736842105263157,200923-1251-215.png
230,153,1.5032679738562091,200923-1251-216.png,86,42,2.0476190476190474,200923-1251-216.png
159,78,2.0384615384615383,200923-1251-217.png,108,33,3.272727272727273,200923-1251-217.png
172,60,2.8666666666666667,200923-1251-220.png,86,19,4.526315789473684,200923-1251-220.png
251,86,2.9186046511627906,200923-1251-221.png,108,28,3.857142857142857,200923-1251-221.png
115,74,1.554054054054054,200923-1251-224.png,61,28,2.1785714285714284,200923-1251-224.png
107,72,1.4861111111111112,200923-1251-225.png,36,19,1.894736842105263,200923-1251-225.png
54,54,1.0,200923-1251-226.png,14,19,0.7368421052631579,200923-1251-226.png
95,61,1.5573770491803278,200923-1251-227.png,53,28,1.8928571428571428,200923-1251-227.png
62,65,0.9538461538461539,200923-1251-228.png,39,28,1.3928571428571428,200923-1251-228.png
47,54,0.8703703703703703,200923-1251-229.png,17,14,1.2142857142857142,200923-1251-229.png
117,64,1.828125,200923-1251-232.png,36,19,1.894736842105263,200923-1251-232.png
109,67,1.626865671641791,200923-1251-233.png,69,31,2.225806451612903,200923-1251-233.png
48,60,0.8,200923-1251-234.png,17,19,0.8947368421052632,200923-1251-234.png
77,60,1.2833333333333334,200923-1251-238.png,42,28,1.5,200923-1251-238.png
72,69,1.0434782608695652,200923-1251-239.png,31,25,1.24,200923-1251-239.png
43,114,0.37719298245614036,200923-1251-240.png,8,19,0.42105263157894735,200923-1251-240.png
123,59,2.0847457627118646,200923-1251-241.png,81,22,3.6818181818181817,200923-1251-241.png
102,78,1.3076923076923077,200923-1251-243.png,75,33,2.272727272727273,200923-1251-243.png
50,54,0.9259259259259259,200923-1251-245.png,25,19,1.3157894736842106,200923-1251-245.png
32,62,0.5161290322580645,200923-1251-246.png,11,25,0.44,200923-1251-246.png
140,61,2.2950819672131146,200923-1251-247.png,81,28,2.892857142857143,200923-1251-247.png
172,62,2.774193548387097,200923-1251-248.png,108,28,3.857142857142857,200923-1251-248.png
73,60,1.2166666666666666,200923-1251-249.png,47,28,1.6785714285714286,200923-1251-249.png
49,54,0.9074074074074074,200923-1251-252.png,14,14,1.0,200923-1251-252.png
212,84,2.5238095238095237,200923-1251-253.png,153,31,4.935483870967742,200923-1251-253.png
75,59,1.271186440677966,200923-1251-254.png,64,28,2.2857142857142856,200923-1251-254.png
132,78,1.6923076923076923,200923-1251-255.png,103,31,3.3225806451612905,200923-1251-255.png
121,70,1.7285714285714286,200923-1251-259.png,56,19,2.9473684210526314,200923-1251-259.png
214,124,1.7258064516129032,200923-1251-26.png,108,39,2.769230769230769,200923-1251-26.png
118,69,1.710144927536232,200923-1251-260.png,36,19,1.894736842105263,200923-1251-260.png
50,67,0.746268656716418,200923-1251-263.png,17,19,0.8947368421052632,200923-1251-263.png
36,54,0.6666666666666666,200923-1251-264.png,17,25,0.68,200923-1251-264.png
78,54,1.4444444444444444,200923-1251-265.png,36,17,2.1176470588235294,200923-1251-265.png
91,63,1.4444444444444444,200923-1251-267.png,64,28,2.2857142857142856,200923-1251-267.png
165,135,1.2222222222222223,200923-1251-268.png,69,22,3.1363636363636362,200923-1251-268.png
190,82,2.317073170731707,200923-1251-270.png,89,25,3.56,200923-1251-270.png
97,63,1.5396825396825398,200923-1251-271.png,36,19,1.894736842105263,200923-1251-271.png
202,63,3.2063492063492065,200923-1251-272.png,153,28,5.464285714285714,200923-1251-272.png
121,81,1.4938271604938271,200923-1251-275.png,61,31,1.967741935483871,200923-1251-275.png
243,67,3.626865671641791,200923-1251-279.png,114,22,5.181818181818182,200923-1251-279.png
91,59,1.5423728813559323,200923-1251-280.png,47,19,2.473684210526316,200923-1251-280.png
44,66,0.6666666666666666,200923-1251-281.png,14,19,0.7368421052631579,200923-1251-281.png
254,74,3.4324324324324325,200923-1251-285.png,161,28,5.75,200923-1251-285.png
166,73,2.2739726027397262,200923-1251-288.png,72,25,2.88,200923-1251-288.png
130,67,1.9402985074626866,200923-1251-290.png,86,28,3.0714285714285716,200923-1251-290.png
170,101,1.683168316831683,200923-1251-291.png,78,31,2.5161290322580645,200923-1251-291.png
307,141,2.1773049645390072,200923-1251-30.png,136,39,3.4871794871794872,200923-1251-30.png
419,76,5.5131578947368425,200923-1251-32.png,200,25,8.0,200923-1251-32.png
282,167,1.688622754491018,200923-1251-35.png,103,58,1.7758620689655173,200923-1251-35.png
229,82,2.792682926829268,200923-1251-37.png,103,25,4.12,200923-1251-37.png
144,126,1.1428571428571428,200923-1251-38.png,58,33,1.7575757575757576,200923-1251-38.png
145,117,1.2393162393162394,200923-1251-42.png,78,33,2.3636363636363638,200923-1251-42.png
130,153,0.8496732026143791,200923-1251-43.png,50,39,1.2820512820512822,200923-1251-43.png
232,108,2.1481481481481484,200923-1251-44.png,147,39,3.769230769230769,200923-1251-44.png
230,93,2.4731182795698925,200923-1251-48.png,128,33,3.878787878787879,200923-1251-48.png
50,64,0.78125,200923-1251-5.png,14,19,0.7368421052631579,200923-1251-5.png
129,70,1.8428571428571427,200923-1251-51.png,58,19,3.0526315789473686,200923-1251-51.png
74,87,0.8505747126436781,200923-1251-53.png,33,17,1.9411764705882353,200923-1251-53.png
201,85,2.364705882352941,200923-1251-54.png,147,31,4.741935483870968,200923-1251-54.png
279,141,1.9787234042553192,200923-1251-55.png,86,39,2.2051282051282053,200923-1251-55.png
202,85,2.376470588235294,200923-1251-56.png,122,28,4.357142857142857,200923-1251-56.png
211,77,2.74025974025974,200923-1251-57.png,156,28,5.571428571428571,200923-1251-57.png
352,139,2.5323741007194243,200923-1251-6.png,206,67,3.074626865671642,200923-1251-6.png
122,97,1.2577319587628866,200923-1251-60.png,44,22,2.0,200923-1251-60.png
455,75,6.066666666666666,200923-1251-61.png,297,25,11.88,200923-1251-61.png
82,57,1.4385964912280702,200923-1251-63.png,47,19,2.473684210526316,200923-1251-63.png
184,93,1.978494623655914,200923-1251-67.png,131,31,4.225806451612903,200923-1251-67.png
332,73,4.5479452054794525,200923-1251-69.png,194,28,6.928571428571429,200923-1251-69.png
217,92,2.358695652173913,200923-1251-7.png,142,47,3.021276595744681,200923-1251-7.png
76,130,0.5846153846153846,200923-1251-70.png,17,31,0.5483870967741935,200923-1251-70.png
98,67,1.462686567164179,200923-1251-71.png,47,22,2.1363636363636362,200923-1251-71.png
246,92,2.6739130434782608,200923-1251-72.png,264,67,3.9402985074626864,200923-1251-72.png
134,118,1.1355932203389831,200923-1251-73.png,44,36,1.2222222222222223,200923-1251-73.png
100,85,1.1764705882352942,200923-1251-74.png,44,25,1.76,200923-1251-74.png
73,62,1.1774193548387097,200923-1251-75.png,36,22,1.6363636363636365,200923-1251-75.png
134,65,2.0615384615384613,200923-1251-76.png,83,25,3.32,200923-1251-76.png
99,64,1.546875,200923-1251-77.png,92,28,3.2857142857142856,200923-1251-77.png
240,294,0.8163265306122449,200923-1251-78.png,36,56,0.6428571428571429,200923-1251-78.png
334,290,1.1517241379310346,200923-1251-79.png,36,67,0.5373134328358209,200923-1251-79.png
160,123,1.3008130081300813,200923-1251-80.png,78,28,2.7857142857142856,200923-1251-80.png
108,67,1.6119402985074627,200923-1251-81.png,36,19,1.894736842105263,200923-1251-81.png
145,67,2.1641791044776117,200923-1251-82.png,106,28,3.7857142857142856,200923-1251-82.png
48,54,0.8888888888888888,200923-1251-83.png,14,14,1.0,200923-1251-83.png
343,218,1.573394495412844,200923-1251-84.png,78,44,1.7727272727272727,200923-1251-84.png
159,138,1.1521739130434783,200923-1251-85.png,97,67,1.4477611940298507,200923-1251-85.png
127,116,1.0948275862068966,200923-1251-87.png,33,33,1.0,200923-1251-87.png
72,70,1.0285714285714285,200923-1251-88.png,42,25,1.68,200923-1251-88.png
209,83,2.5180722891566263,200923-1251-89.png,108,28,3.857142857142857,200923-1251-89.png
53,63,0.8412698412698413,200923-1251-9.png,14,19,0.7368421052631579,200923-1251-9.png
167,83,2.0120481927710845,200923-1251-95.png,97,28,3.4642857142857144,200923-1251-95.png
120,68,1.7647058823529411,200923-1251-99.png,92,25,3.68,200923-1251-99.png
344,146,2.356164383561644,200923-1253-1.png,139,67,2.074626865671642,200923-1253-1.png
81,69,1.173913043478261,200923-1253-10.png,25,19,1.3157894736842106,200923-1253-10.png
39,54,0.7222222222222222,200923-1253-101.png,14,19,0.7368421052631579,200923-1253-101.png
172,150,1.1466666666666667,200923-1253-102.png,81,53,1.528301886792453,200923-1253-102.png
203,140,1.45,200923-1253-103.png,72,44,1.6363636363636365,200923-1253-103.png
199,123,1.6178861788617886,200923-1253-104.png,69,36,1.9166666666666667,200923-1253-104.png
135,101,1.3366336633663367,200923-1253-105.png,67,36,1.8611111111111112,200923-1253-105.png
105,76,1.381578947368421,200923-1253-107.png,67,28,2.392857142857143,200923-1253-107.png
183,89,2.056179775280899,200923-1253-108.png,81,28,2.892857142857143,200923-1253-108.png
238,103,2.3106796116504853,200923-1253-109.png,117,42,2.7857142857142856,200923-1253-109.png
216,98,2.204081632653061,200923-1253-110.png,111,36,3.0833333333333335,200923-1253-110.png
159,193,0.8238341968911918,200923-1253-112.png,106,72,1.4722222222222223,200923-1253-112.png
63,54,1.1666666666666667,200923-1253-113.png,25,19,1.3157894736842106,200923-1253-113.png
213,118,1.805084745762712,200923-1253-114.png,100,42,2.380952380952381,200923-1253-114.png
48,54,0.8888888888888888,200923-1253-116.png,14,19,0.7368421052631579,200923-1253-116.png
57,73,0.7808219178082192,200923-1253-118.png,28,22,1.2727272727272727,200923-1253-118.png
92,69,1.3333333333333333,200923-1253-122.png,50,28,1.7857142857142858,200923-1253-122.png
83,61,1.360655737704918,200923-1253-123.png,47,28,1.6785714285714286,200923-1253-123.png
200,178,1.1235955056179776,200923-1253-124.png,42,39,1.0769230769230769,200923-1253-124.png
148,78,1.8974358974358974,200923-1253-127.png,106,28,3.7857142857142856,200923-1253-127.png
138,126,1.0952380952380953,200923-1253-128.png,67,53,1.2641509433962264,200923-1253-128.png
177,78,2.269230769230769,200923-1253-129.png,106,28,3.7857142857142856,200923-1253-129.png
352,119,2.957983193277311,200923-1253-13.png,172,33,5.212121212121212,200923-1253-13.png
35,54,0.6481481481481481,200923-1253-130.png,14,19,0.7368421052631579,200923-1253-130.png
236,195,1.2102564102564102,200923-1253-133.png,67,42,1.5952380952380953,200923-1253-133.png
99,54,1.8333333333333333,200923-1253-134.png,39,17,2.2941176470588234,200923-1253-134.png
74,81,0.9135802469135802,200923-1253-135.png,28,19,1.4736842105263157,200923-1253-135.png
201,87,2.310344827586207,200923-1253-138.png,92,22,4.181818181818182,200923-1253-138.png
268,134,2.0,200923-1253-14.png,125,50,2.5,200923-1253-14.png
132,75,1.76,200923-1253-140.png,83,28,2.9642857142857144,200923-1253-140.png
70,56,1.25,200923-1253-141.png,33,19,1.736842105263158,200923-1253-141.png
171,82,2.0853658536585367,200923-1253-143.png,97,28,3.4642857142857144,200923-1253-143.png
131,80,1.6375,200923-1253-144.png,117,33,3.5454545454545454,200923-1253-144.png
193,75,2.5733333333333333,200923-1253-145.png,39,17,2.2941176470588234,200923-1253-145.png
135,80,1.6875,200923-1253-146.png,81,22,3.6818181818181817,200923-1253-146.png
84,59,1.423728813559322,200923-1253-147.png,36,19,1.894736842105263,200923-1253-147.png
108,69,1.565217391304348,200923-1253-148.png,75,28,2.6785714285714284,200923-1253-148.png
49,54,0.9074074074074074,200923-1253-15.png,14,19,0.7368421052631579,200923-1253-15.png
60,71,0.8450704225352113,200923-1253-150.png,19,19,1.0,200923-1253-150.png
79,75,1.0533333333333332,200923-1253-151.png,28,19,1.4736842105263157,200923-1253-151.png
93,55,1.690909090909091,200923-1253-152.png,36,19,1.894736842105263,200923-1253-152.png
228,81,2.814814814814815,200923-1253-153.png,131,22,5.954545454545454,200923-1253-153.png
65,54,1.2037037037037037,200923-1253-155.png,14,14,1.0,200923-1253-155.png
266,156,1.705128205128205,200923-1253-156.png,67,39,1.7179487179487178,200923-1253-156.png
215,85,2.5294117647058822,200923-1253-158.png,147,25,5.88,200923-1253-158.png
118,101,1.1683168316831682,200923-1253-161.png,22,19,1.1578947368421053,200923-1253-161.png
131,86,1.5232558139534884,200923-1253-163.png,61,36,1.6944444444444444,200923-1253-163.png
79,61,1.2950819672131149,200923-1253-164.png,36,19,1.894736842105263,200923-1253-164.png
81,54,1.5,200923-1253-166.png,33,14,2.357142857142857,200923-1253-166.png
148,73,2.0273972602739727,200923-1253-167.png,122,50,2.44,200923-1253-167.png
59,89,0.6629213483146067,200923-1253-168.png,22,19,1.1578947368421053,200923-1253-168.png
68,76,0.8947368421052632,200923-1253-17.png,28,25,1.12,200923-1253-17.png
140,70,2.0,200923-1253-171.png,86,28,3.0714285714285716,200923-1253-171.png
110,70,1.5714285714285714,200923-1253-172.png,61,19,3.210526315789474,200923-1253-172.png
100,75,1.3333333333333333,200923-1253-174.png,44,25,1.76,200923-1253-174.png
84,62,1.3548387096774193,200923-1253-175.png,50,19,2.6315789473684212,200923-1253-175.png
148,70,2.1142857142857143,200923-1253-176.png,108,28,3.857142857142857,200923-1253-176.png
96,84,1.1428571428571428,200923-1253-177.png,75,33,2.272727272727273,200923-1253-177.png
82,71,1.1549295774647887,200923-1253-179.png,36,19,1.894736842105263,200923-1253-179.png
378,146,2.589041095890411,200923-1253-18.png,139,31,4.483870967741935,200923-1253-18.png
246,73,3.3698630136986303,200923-1253-180.png,153,22,6.954545454545454,200923-1253-180.png
79,71,1.1126760563380282,200923-1253-181.png,50,28,1.7857142857142858,200923-1253-181.png
97,69,1.4057971014492754,200923-1253-182.png,44,31,1.4193548387096775,200923-1253-182.png
227,89,2.550561797752809,200923-1253-183.png,122,33,3.696969696969697,200923-1253-183.png
139,67,2.074626865671642,200923-1253-184.png,75,28,2.6785714285714284,200923-1253-184.png
162,99,1.6363636363636365,200923-1253-185.png,86,28,3.0714285714285716,200923-1253-185.png
62,57,1.087719298245614,200923-1253-186.png,28,19,1.4736842105263157,200923-1253-186.png
84,81,1.037037037037037,200923-1253-188.png,47,28,1.6785714285714286,200923-1253-188.png
346,118,2.9322033898305087,200923-1253-19.png,150,31,4.838709677419355,200923-1253-19.png
209,91,2.2967032967032965,200923-1253-190.png,186,50,3.72,200923-1253-190.png
57,58,0.9827586206896551,200923-1253-191.png,17,14,1.2142857142857142,200923-1253-191.png
126,79,1.5949367088607596,200923-1253-193.png,92,33,2.787878787878788,200923-1253-193.png
326,105,3.104761904761905,200923-1253-194.png,142,36,3.9444444444444446,200923-1253-194.png
66,75,0.88,200923-1253-196.png,22,19,1.1578947368421053,200923-1253-196.png
112,73,1.5342465753424657,200923-1253-197.png,83,28,2.9642857142857144,200923-1253-197.png
167,77,2.168831168831169,200923-1253-198.png,81,22,3.6818181818181817,200923-1253-198.png
241,136,1.7720588235294117,200923-1253-2.png,119,36,3.3055555555555554,200923-1253-2.png
60,59,1.0169491525423728,200923-1253-200.png,28,19,1.4736842105263157,200923-1253-200.png
88,56,1.5714285714285714,200923-1253-208.png,50,19,2.6315789473684212,200923-1253-208.png
